incident_id,timestamp,time,system_state,incident_phase,failing_service,service_name,project_id,cpu_percent,in_flight_queue,incoming_rate,processing_rate,queue_growth_rate,cpu_trend_5min_ma,cpu_trend_10min_ma,label
INC-00193,2026-05-01T03:13:00,03:13:00,warning,degraded,Php,Php,3,68.05,89.92,112.18,104.3,7.88,63.7124,55.5132,1
INC-00194,2026-05-01T03:14:00,03:14:00,warning,degraded,Node.js,Node.js,1,72.98,33.76,75.38,47.46,27.92,66.7586,59.4934,0
INC-00195,2026-05-01T03:15:00,03:15:00,healthy,normal,,Node.js,1,44.46,54.22,122.62,132.28,-9.66,61.1169,58.5645,0
INC-00196,2026-05-01T03:16:00,03:16:00,healthy,normal,,Php,3,34.47,52.3,157.42,106.08,51.34,49.3489,58.1896,0
INC-00197,2026-05-01T03:17:00,03:17:00,healthy,normal,,Java,4,32.14,70.18,124.06,120.69,3.38,50.4177,56.8463,0
INC-00198,2026-05-01T03:18:00,03:18:00,healthy,normal,,Java,4,44.82,72.06,166.24,152.62,13.62,45.771,54.7417,0
INC-00199,2026-05-01T03:19:00,03:19:00,warning,degraded,Php,Php,3,55.32,49.36,160.02,111.02,49.0,42.2392,54.4989,0
INC-00200,2026-05-01T03:20:00,03:20:00,failure,critical,Php,Php,3,91.51,135.81,143.33,98.23,45.1,51.6499,56.3834,1
INC-00201,2026-05-01T03:21:00,03:21:00,healthy,normal,,Python,0,24.04,56.57,122.24,126.54,-4.3,49.5641,49.4565,0
INC-00202,2026-05-01T03:22:00,03:22:00,healthy,normal,,Python,0,43.52,4.56,120.68,97.73,22.95,51.8417,51.1297,0
INC-00203,2026-05-01T03:23:00,03:23:00,recovering,recovery,,Java,4,47.94,18.22,142.91,132.52,10.39,52.4652,49.1181,0
INC-00204,2026-05-01T03:24:00,03:24:00,healthy,normal,,Go,2,45.15,37.9,108.25,92.23,16.02,50.4311,46.3352,0
INC-00205,2026-05-01T03:25:00,03:25:00,healthy,normal,,Python,0,38.93,38.77,63.52,61.22,2.31,39.9157,45.7828,0
INC-00206,2026-05-01T03:26:00,03:26:00,healthy,normal,,Python,0,25.21,26.01,134.76,113.15,21.61,40.1506,44.8574,0
INC-00207,2026-05-01T03:27:00,03:27:00,healthy,normal,,Php,3,46.4,64.99,86.07,64.01,22.06,40.7254,46.2835,0
INC-00208,2026-05-01T03:28:00,03:28:00,healthy,normal,,Python,0,47.41,50.04,91.14,71.24,19.9,40.6202,46.5427,0
INC-00209,2026-05-01T03:29:00,03:29:00,healthy,normal,,Python,0,42.06,45.71,120.01,123.55,-3.54,40.0022,45.2167,0
INC-00210,2026-05-01T03:30:00,03:30:00,healthy,normal,,Go,2,28.91,24.88,117.15,97.7,19.44,37.9974,38.9565,0
INC-00211,2026-05-01T03:31:00,03:31:00,healthy,normal,,Php,3,32.55,49.11,77.64,54.87,22.77,39.4649,39.8077,0
INC-00212,2026-05-01T03:32:00,03:32:00,healthy,normal,,Php,3,36.16,0.0,124.96,133.38,-8.41,37.4182,39.0718,0
INC-00213,2026-05-01T03:33:00,03:33:00,healthy,normal,,Python,0,29.37,46.74,148.98,148.73,0.25,33.8102,37.2152,0
INC-00214,2026-05-01T03:34:00,03:34:00,warning,degraded,Php,Php,3,78.54,51.26,86.15,54.09,32.06,41.1063,40.5543,0
INC-00215,2026-05-01T03:35:00,03:35:00,failure,critical,Python,Python,0,89.15,134.84,158.17,173.91,-15.73,53.1558,45.5766,1
INC-00216,2026-05-01T03:36:00,03:36:00,healthy,normal,,Node.js,1,13.37,18.72,73.19,69.35,3.85,49.3201,44.3925,0
INC-00217,2026-05-01T03:37:00,03:37:00,healthy,normal,,Php,3,37.71,54.5,183.52,124.82,58.7,49.6304,43.5243,0
INC-00218,2026-05-01T03:38:00,03:38:00,warning,degraded,Php,Php,3,62.21,29.17,107.66,77.36,30.3,56.1992,45.0047,0
INC-00219,2026-05-01T03:39:00,03:39:00,healthy,normal,,Java,4,34.4,33.75,124.37,117.68,6.69,47.3716,44.239,0
INC-00220,2026-05-01T03:40:00,03:40:00,healthy,normal,,Php,3,32.05,64.36,63.24,62.6,0.64,35.9509,44.5533,0
INC-00221,2026-05-01T03:41:00,03:41:00,warning,degraded,Go,Go,2,71.46,90.28,118.14,85.0,33.14,47.5675,48.4438,0
INC-00222,2026-05-01T03:42:00,03:42:00,failure,critical,Python,Python,0,96.96,131.03,126.85,92.41,34.44,59.416,54.5232,1
INC-00223,2026-05-01T03:43:00,03:43:00,failure,critical,Node.js,Node.js,1,90.26,113.66,117.42,88.48,28.94,65.026,60.6126,0
INC-00224,2026-05-01T03:44:00,03:44:00,healthy,normal,,Node.js,1,32.29,53.77,103.11,92.69,10.41,64.603,55.9873,0
INC-00225,2026-05-01T03:45:00,03:45:00,warning,degraded,Python,Python,0,64.67,68.78,91.6,62.83,28.77,71.1266,53.5388,1
INC-00226,2026-05-01T03:46:00,03:46:00,healthy,normal,,Ruby,5,35.16,62.42,153.92,100.37,53.54,63.8667,55.7171,0
INC-00227,2026-05-01T03:47:00,03:47:00,warning,degraded,Node.js,Node.js,1,58.58,104.86,120.92,113.6,7.32,56.1913,57.8037,1
INC-00228,2026-05-01T03:48:00,03:48:00,healthy,normal,,Java,4,39.63,35.69,166.22,164.49,1.74,46.0647,55.5454,0
INC-00229,2026-05-01T03:49:00,03:49:00,healthy,normal,,Php,3,38.68,55.04,104.21,88.62,15.58,47.3437,55.9733,0
INC-00230,2026-05-01T03:50:00,03:50:00,warning,degraded,Java,Java,4,77.32,80.98,106.96,83.63,23.33,49.8745,60.5006,0
INC-00231,2026-05-01T03:51:00,03:51:00,healthy,normal,,Go,2,45.04,79.72,144.47,117.89,26.58,51.8517,57.8592,0
INC-00232,2026-05-01T03:52:00,03:52:00,healthy,normal,,Go,2,29.51,11.0,71.31,56.64,14.68,46.0385,51.1149,0
INC-00233,2026-05-01T03:53:00,03:53:00,recovering,recovery,,Go,2,56.56,49.93,83.6,90.28,-6.69,49.4247,47.7447,0
INC-00234,2026-05-01T03:54:00,03:54:00,healthy,normal,,Python,0,27.39,79.69,152.92,150.48,2.44,47.1671,47.2554,0
INC-00235,2026-05-01T03:55:00,03:55:00,healthy,normal,,Php,3,40.57,107.81,84.84,59.73,25.11,39.8159,44.8452,0
INC-00236,2026-05-01T03:56:00,03:56:00,healthy,normal,,Node.js,1,30.87,64.08,65.43,51.83,13.6,36.9808,44.4163,0
INC-00237,2026-05-01T03:57:00,03:57:00,warning,degraded,Python,Python,0,56.81,42.64,176.06,153.52,22.53,42.4407,44.2396,0
INC-00238,2026-05-01T03:58:00,03:58:00,warning,degraded,Php,Php,3,67.24,29.82,78.19,70.87,7.31,44.5763,47.0005,1
INC-00239,2026-05-01T03:59:00,03:59:00,healthy,normal,,Python,0,13.6,94.37,125.52,104.7,20.83,41.8185,44.4928,0
INC-00240,2026-05-01T04:00:00,04:00:00,warning,degraded,Ruby,Ruby,5,50.99,64.57,122.07,122.69,-0.62,43.9034,41.8597,0
INC-00241,2026-05-01T04:01:00,04:01:00,healthy,normal,,Ruby,5,33.58,33.04,35.68,35.1,0.58,44.446,40.7134,0
INC-00242,2026-05-01T04:02:00,04:02:00,warning,degraded,Ruby,Ruby,5,65.66,45.94,111.98,95.47,16.51,46.2151,44.3279,1
INC-00243,2026-05-01T04:03:00,04:03:00,healthy,normal,,Node.js,1,32.05,56.2,133.45,137.08,-3.63,39.1761,41.8762,0
INC-00244,2026-05-01T04:04:00,04:04:00,healthy,normal,,Python,0,22.36,60.88,130.63,127.43,3.19,40.9284,41.3734,0
INC-00245,2026-05-01T04:05:00,04:05:00,recovering,recovery,,Ruby,5,43.46,32.01,147.11,145.53,1.58,39.4213,41.6624,0
INC-00246,2026-05-01T04:06:00,04:06:00,healthy,normal,,Node.js,1,38.13,37.72,108.38,116.85,-8.47,40.3312,42.3886,0
INC-00247,2026-05-01T04:07:00,04:07:00,healthy,normal,,Ruby,5,39.65,16.94,141.38,103.66,37.71,35.1302,40.6726,0
INC-00248,2026-05-01T04:08:00,04:08:00,healthy,normal,,Ruby,5,34.87,70.8,99.32,72.88,26.44,35.6951,37.4356,0
INC-00249,2026-05-01T04:09:00,04:09:00,recovering,recovery,,Java,4,59.25,43.17,77.69,81.14,-3.46,43.0731,42.0007,0
INC-00250,2026-05-01T04:10:00,04:10:00,healthy,normal,,Node.js,1,38.18,59.33,81.07,79.94,1.13,42.0176,40.7194,0
INC-00251,2026-05-01T04:11:00,04:11:00,healthy,normal,,Node.js,1,29.02,78.45,76.14,80.95,-4.82,40.1957,40.2635,0
INC-00252,2026-05-01T04:12:00,04:12:00,healthy,normal,,Java,4,32.76,54.4,150.29,94.92,55.37,38.8161,36.9731,0
INC-00253,2026-05-01T04:13:00,04:13:00,healthy,normal,,Node.js,1,23.78,47.74,74.56,68.14,6.42,36.5975,36.1463,0
INC-00254,2026-05-01T04:14:00,04:14:00,healthy,normal,,Python,0,34.13,53.88,128.22,86.2,42.02,31.5735,37.3233,0
INC-00255,2026-05-01T04:15:00,04:15:00,warning,degraded,Go,Go,2,73.9,51.26,112.02,95.44,16.59,38.717,40.3673,1
INC-00256,2026-05-01T04:16:00,04:16:00,recovering,recovery,,Ruby,5,55.48,74.92,116.92,79.26,37.66,44.0094,42.1026,0
INC-00257,2026-05-01T04:17:00,04:17:00,healthy,normal,,Php,3,46.22,56.22,160.91,106.85,54.06,46.7014,42.7588,0
INC-00258,2026-05-01T04:18:00,04:18:00,healthy,normal,,Go,2,32.58,39.11,106.85,64.76,42.09,48.4614,42.5294,0
INC-00259,2026-05-01T04:19:00,04:19:00,healthy,normal,,Python,0,45.77,70.96,138.35,126.6,11.74,50.7882,41.1808,0
INC-00260,2026-05-01T04:20:00,04:20:00,healthy,normal,,Go,2,33.45,74.61,121.13,94.42,26.71,42.6995,40.7083,0
INC-00261,2026-05-01T04:21:00,04:21:00,failure,critical,Ruby,Ruby,5,99.77,103.23,115.44,75.34,40.1,51.5576,47.7835,1
INC-00262,2026-05-01T04:22:00,04:22:00,healthy,normal,,Python,0,34.83,80.66,189.0,143.91,45.09,49.2794,47.9904,0
INC-00263,2026-05-01T04:23:00,04:23:00,healthy,normal,,Go,2,40.66,57.29,76.76,52.54,24.22,50.8956,49.6785,0
INC-00264,2026-05-01T04:24:00,04:24:00,warning,degraded,Java,Java,4,76.8,55.67,158.67,169.92,-11.24,57.102,53.9451,1
INC-00265,2026-05-01T04:25:00,04:25:00,healthy,normal,,Php,3,33.45,70.13,139.69,106.17,33.53,57.1018,49.9007,0
INC-00266,2026-05-01T04:26:00,04:26:00,warning,degraded,Php,Php,3,66.75,38.66,105.61,81.0,24.61,50.4967,51.0272,1
INC-00267,2026-05-01T04:27:00,04:27:00,healthy,normal,,Php,3,45.31,69.08,168.88,172.25,-3.37,52.5939,50.9366,0
INC-00268,2026-05-01T04:28:00,04:28:00,failure,critical,Node.js,Node.js,1,86.94,122.46,64.56,59.64,4.91,61.8495,56.3726,1
INC-00269,2026-05-01T04:29:00,04:29:00,recovering,recovery,,Node.js,1,39.43,20.5,104.35,99.66,4.69,54.3759,55.739,0
INC-00270,2026-05-01T04:30:00,04:30:00,warning,degraded,Java,Java,4,82.14,30.04,83.75,76.88,6.87,64.1142,60.608,1
INC-00271,2026-05-01T04:31:00,04:31:00,recovering,recovery,,Java,4,46.24,61.34,132.36,142.04,-9.68,60.0131,55.2549,0
INC-00272,2026-05-01T04:32:00,04:32:00,healthy,normal,,Java,4,36.27,31.09,86.61,60.93,25.68,58.205,55.3994,0
INC-00273,2026-05-01T04:33:00,04:33:00,healthy,normal,,Ruby,5,44.25,82.2,132.99,145.56,-12.57,49.6674,55.7584,0
INC-00274,2026-05-01T04:34:00,04:34:00,warning,degraded,Go,Go,2,60.13,73.79,114.41,116.18,-1.77,53.8072,54.0916,0
INC-00275,2026-05-01T04:35:00,04:35:00,healthy,normal,,Go,2,26.94,76.67,105.62,94.48,11.14,42.7658,53.44,0
INC-00276,2026-05-01T04:36:00,04:36:00,healthy,normal,,Java,4,37.03,52.5,131.66,122.6,9.06,40.9234,50.4683,0
INC-00277,2026-05-01T04:37:00,04:37:00,healthy,normal,,Php,3,20.66,55.16,111.94,103.48,8.46,37.8005,48.0027,0
INC-00278,2026-05-01T04:38:00,04:38:00,healthy,normal,,Php,3,32.7,26.13,87.34,54.95,32.39,35.4902,42.5788,0
INC-00279,2026-05-01T04:39:00,04:39:00,healthy,normal,,Java,4,36.96,69.92,204.04,144.67,59.37,30.8559,42.3315,0
INC-00280,2026-05-01T04:40:00,04:40:00,healthy,normal,,Java,4,32.84,57.6,105.38,113.89,-8.51,32.0365,37.4012,0
INC-00281,2026-05-01T04:41:00,04:41:00,warning,degraded,Node.js,Node.js,1,52.65,61.35,53.47,46.37,7.1,35.161,38.0422,0
INC-00282,2026-05-01T04:42:00,04:42:00,healthy,normal,,Node.js,1,47.75,83.77,94.74,74.76,19.97,40.5807,39.1906,0
INC-00283,2026-05-01T04:43:00,04:43:00,healthy,normal,,Python,0,35.83,37.88,81.98,80.43,1.56,41.207,38.3486,0
INC-00284,2026-05-01T04:44:00,04:44:00,healthy,normal,,Go,2,46.45,47.48,144.78,124.84,19.94,43.1047,36.9803,0
INC-00285,2026-05-01T04:45:00,04:45:00,healthy,normal,,Python,0,32.92,56.53,129.65,78.64,51.01,43.1206,37.5786,0
INC-00286,2026-05-01T04:46:00,04:46:00,failure,critical,Go,Go,2,80.96,111.29,131.96,127.75,4.21,48.7821,41.9716,1
INC-00287,2026-05-01T04:47:00,04:47:00,healthy,normal,,Go,2,37.15,46.25,108.9,105.21,3.69,46.6621,43.6214,0
INC-00288,2026-05-01T04:48:00,04:48:00,healthy,normal,,Node.js,1,33.27,59.86,111.62,76.19,35.43,46.1512,43.6791,0
INC-00289,2026-05-01T04:49:00,04:49:00,failure,critical,Go,Go,2,78.58,123.49,108.87,117.4,-8.53,52.5769,47.8408,1
INC-00290,2026-05-01T04:50:00,04:50:00,healthy,normal,,Python,0,46.76,76.18,117.56,83.7,33.86,55.3446,49.2326,0
INC-00291,2026-05-01T04:51:00,04:51:00,healthy,normal,,Python,0,30.02,19.78,145.06,120.24,24.82,45.157,46.9696,0
INC-00292,2026-05-01T04:52:00,04:52:00,healthy,normal,,Java,4,20.28,72.46,130.08,85.51,44.57,41.7819,44.222,0
INC-00293,2026-05-01T04:53:00,04:53:00,recovering,recovery,,Node.js,1,60.63,63.22,135.0,121.72,13.28,47.2522,46.7017,0
INC-00294,2026-05-01T04:54:00,04:54:00,healthy,normal,,Python,0,30.97,38.62,134.99,106.33,28.65,37.7298,45.1534,0
INC-00295,2026-05-01T04:55:00,04:55:00,healthy,normal,,Go,2,30.14,31.51,146.53,113.8,32.74,34.4056,44.8751,0
INC-00296,2026-05-01T04:56:00,04:56:00,healthy,normal,,Php,3,20.88,8.39,128.64,130.38,-1.74,32.5766,38.8668,0
INC-00297,2026-05-01T04:57:00,04:57:00,healthy,normal,,Python,0,48.93,34.1,130.77,79.08,51.68,38.3066,40.0442,0
INC-00298,2026-05-01T04:58:00,04:58:00,healthy,normal,,Go,2,24.68,70.94,155.66,155.5,0.16,31.1183,39.1853,0
INC-00299,2026-05-01T04:59:00,04:59:00,healthy,normal,,Python,0,35.47,48.88,100.05,88.62,11.43,32.0187,34.8743,0
INC-00300,2026-05-01T05:00:00,05:00:00,healthy,normal,,Python,0,42.3,73.26,94.33,103.1,-8.78,34.4514,34.4285,0
INC-00301,2026-05-01T05:01:00,05:01:00,recovering,recovery,,Go,2,53.37,37.6,84.42,75.53,8.89,40.9508,36.7637,0
INC-00302,2026-05-01T05:02:00,05:02:00,warning,degraded,Go,Go,2,64.52,64.14,125.49,78.77,46.72,44.0698,41.1882,0
INC-00303,2026-05-01T05:03:00,05:03:00,healthy,normal,,Php,3,21.39,35.65,64.39,40.26,24.12,43.4103,37.2643,0
INC-00304,2026-05-01T05:04:00,05:04:00,failure,critical,Php,Php,3,81.52,110.69,133.86,139.43,-5.57,52.6213,42.32,1
INC-00305,2026-05-01T05:05:00,05:05:00,healthy,normal,,Ruby,5,36.5,47.86,116.72,119.13,-2.41,51.4616,42.9565,0
INC-00306,2026-05-01T05:06:00,05:06:00,healthy,normal,,Go,2,28.7,36.7,154.04,119.06,34.98,46.5273,43.7391,0
INC-00307,2026-05-01T05:07:00,05:07:00,warning,degraded,Node.js,Node.js,1,66.63,19.14,99.84,90.76,9.08,46.9482,45.509,0
INC-00308,2026-05-01T05:08:00,05:08:00,failure,critical,Java,Java,4,93.45,126.35,113.9,96.22,17.68,61.3616,52.386,1
INC-00309,2026-05-01T05:09:00,05:09:00,warning,degraded,Node.js,Node.js,1,72.7,52.13,153.67,166.51,-12.84,59.5972,56.1092,1
INC-00310,2026-05-01T05:10:00,05:10:00,healthy,normal,,Node.js,1,25.19,75.37,161.49,173.6,-12.11,57.3348,54.3982,0
INC-00311,2026-05-01T05:11:00,05:11:00,recovering,recovery,,Python,0,67.57,68.74,99.6,108.75,-9.15,65.1089,55.8181,0
INC-00312,2026-05-01T05:12:00,05:12:00,healthy,normal,,Python,0,41.14,74.4,125.45,129.62,-4.17,60.0115,53.4798,0
INC-00313,2026-05-01T05:13:00,05:13:00,failure,critical,Ruby,Ruby,5,87.99,144.41,128.83,135.89,-7.06,58.918,60.1398,1
INC-00314,2026-05-01T05:14:00,05:14:00,recovering,recovery,,Java,4,58.72,56.65,131.21,92.98,38.23,56.1212,57.8592,0
INC-00315,2026-05-01T05:15:00,05:15:00,healthy,normal,,Php,3,53.92,25.42,112.12,113.86,-1.74,61.8678,59.6013,0
INC-00316,2026-05-01T05:16:00,05:16:00,warning,degraded,Node.js,Node.js,1,53.49,53.0,158.44,151.22,7.22,59.0512,62.08,0
INC-00317,2026-05-01T05:17:00,05:17:00,healthy,normal,,Python,0,33.2,61.94,63.31,68.46,-5.15,57.4628,58.7372,0
INC-00318,2026-05-01T05:18:00,05:18:00,healthy,normal,,Python,0,15.97,79.15,107.37,95.09,12.28,43.06,50.989,0
INC-00319,2026-05-01T05:19:00,05:19:00,healthy,normal,,Node.js,1,36.54,63.73,133.44,85.75,47.69,38.625,47.3731,0
INC-00320,2026-05-01T05:20:00,05:20:00,healthy,normal,,Go,2,37.92,74.81,133.72,120.17,13.55,35.425,48.6464,0
INC-00321,2026-05-01T05:21:00,05:21:00,recovering,recovery,,Php,3,49.69,29.36,160.58,151.48,9.11,34.6643,46.8577,0
INC-00322,2026-05-01T05:22:00,05:22:00,warning,degraded,Php,Php,3,59.76,43.47,155.95,110.75,45.2,39.9775,48.7201,0
INC-00323,2026-05-01T05:23:00,05:23:00,healthy,normal,,Node.js,1,18.6,58.59,111.43,88.82,22.61,40.5037,41.7819,0
INC-00324,2026-05-01T05:24:00,05:24:00,failure,critical,Ruby,Ruby,5,90.99,153.22,159.0,142.98,16.02,51.3931,45.0091,1
INC-00325,2026-05-01T05:25:00,05:25:00,recovering,recovery,,Php,3,61.64,47.1,98.58,77.59,20.99,56.1372,45.7811,0
INC-00326,2026-05-01T05:26:00,05:26:00,healthy,normal,,Go,2,30.27,48.35,147.93,116.49,31.44,52.2542,43.4593,0
INC-00327,2026-05-01T05:27:00,05:27:00,recovering,recovery,,Go,2,53.52,63.74,174.32,116.19,58.13,51.0056,45.4915,0
INC-00328,2026-05-01T05:28:00,05:28:00,healthy,normal,,Node.js,1,22.45,27.48,156.45,167.46,-11.01,51.7758,46.1398,0
INC-00329,2026-05-01T05:29:00,05:29:00,failure,critical,Python,Python,0,91.66,162.15,123.17,120.12,3.05,51.9097,51.6514,1
INC-00330,2026-05-01T05:30:00,05:30:00,healthy,normal,,Node.js,1,31.85,32.42,110.05,66.1,43.95,45.9516,51.0444,0
INC-00331,2026-05-01T05:31:00,05:31:00,healthy,normal,,Php,3,28.9,11.63,74.14,72.87,1.27,45.6773,48.9658,0
INC-00332,2026-05-01T05:32:00,05:32:00,healthy,normal,,Python,0,28.92,50.2,129.32,125.42,3.89,40.7566,45.8811,0
INC-00333,2026-05-01T05:33:00,05:33:00,warning,degraded,Python,Python,0,61.85,83.97,86.54,52.35,34.2,48.6359,50.2058,0
INC-00334,2026-05-01T05:34:00,05:34:00,healthy,normal,,Python,0,38.06,61.73,96.21,75.5,20.7,37.9163,44.913,0
INC-00335,2026-05-01T05:35:00,05:35:00,healthy,normal,,Python,0,24.5,65.02,84.28,76.13,8.14,36.4462,41.1989,0
INC-00336,2026-05-01T05:36:00,05:36:00,healthy,normal,,Java,4,31.82,50.83,106.19,87.75,18.44,37.0307,41.354,0
INC-00337,2026-05-01T05:37:00,05:37:00,recovering,recovery,,Php,3,49.67,46.95,119.16,117.85,1.31,41.1809,40.9688,0
INC-00338,2026-05-01T05:38:00,05:38:00,healthy,normal,,Go,2,26.21,19.1,128.21,104.2,24.01,34.0522,41.3441,0
INC-00339,2026-05-01T05:39:00,05:39:00,healthy,normal,,Python,0,49.37,4.81,101.98,69.04,32.95,36.315,37.1156,0
INC-00340,2026-05-01T05:40:00,05:40:00,healthy,normal,,Go,2,28.17,53.93,152.08,165.49,-13.41,37.0489,36.7475,0
INC-00341,2026-05-01T05:41:00,05:41:00,healthy,normal,,Go,2,29.64,76.25,113.75,82.02,31.74,36.6132,36.8219,0
INC-00342,2026-05-01T05:42:00,05:42:00,failure,critical,Python,Python,0,80.17,136.88,96.37,92.4,3.97,42.7142,41.9476,0
INC-00343,2026-05-01T05:43:00,05:43:00,failure,critical,Node.js,Node.js,1,100.0,142.47,126.79,85.15,41.64,57.4727,45.7625,0
INC-00344,2026-05-01T05:44:00,05:44:00,healthy,normal,,Node.js,1,39.42,81.67,178.91,136.78,42.13,55.4827,45.8988,0
INC-00345,2026-05-01T05:45:00,05:45:00,healthy,normal,,Go,2,27.51,56.58,130.05,106.78,23.28,55.3497,46.1993,0
INC-00346,2026-05-01T05:46:00,05:46:00,warning,degraded,Php,Php,3,73.85,47.55,109.11,75.96,33.16,64.1908,50.402,0
INC-00347,2026-05-01T05:47:00,05:47:00,healthy,normal,,Python,0,36.61,33.63,74.18,61.19,12.98,55.4772,49.0957,0
INC-00348,2026-05-01T05:48:00,05:48:00,failure,critical,Node.js,Node.js,1,90.06,170.44,113.42,76.96,36.45,53.4888,55.4807,1
INC-00349,2026-05-01T05:49:00,05:49:00,warning,degraded,Go,Go,2,62.24,60.53,127.05,111.74,15.31,58.053,56.7678,0
INC-00350,2026-05-01T05:50:00,05:50:00,warning,degraded,Go,Go,2,59.0,31.13,108.37,100.99,7.38,64.3525,59.8511,1
INC-00351,2026-05-01T05:51:00,05:51:00,healthy,normal,,Java,4,37.7,26.58,70.04,44.21,25.83,57.1229,60.6568,0
INC-00352,2026-05-01T05:52:00,05:52:00,healthy,normal,,Php,3,30.64,75.06,94.48,97.84,-3.36,55.9297,55.7034,0
INC-00353,2026-05-01T05:53:00,05:53:00,recovering,recovery,,Python,0,64.53,29.25,163.64,113.33,50.31,50.8249,52.1568,0
INC-00354,2026-05-01T05:54:00,05:54:00,healthy,normal,,Python,0,24.85,87.08,163.02,116.18,46.84,43.3452,50.6991,0
INC-00355,2026-05-01T05:55:00,05:55:00,warning,degraded,Php,Php,3,77.29,0.0,93.4,86.93,6.48,47.0021,55.6773,0
INC-00356,2026-05-01T05:56:00,05:56:00,healthy,normal,,Python,0,34.11,78.45,140.18,116.97,23.22,46.2835,51.7032,0
INC-00357,2026-05-01T05:57:00,05:57:00,warning,degraded,Go,Go,2,67.39,59.74,84.64,71.92,12.72,53.6342,54.7819,1
INC-00358,2026-05-01T05:58:00,05:58:00,healthy,normal,,Ruby,5,41.67,52.37,162.13,107.67,54.46,49.0605,49.9427,0
INC-00359,2026-05-01T05:59:00,05:59:00,healthy,normal,,Go,2,29.96,46.49,127.36,127.72,-0.37,50.0829,46.714,0
INC-00360,2026-05-01T06:00:00,06:00:00,healthy,normal,,Node.js,1,41.91,87.81,148.49,134.91,13.58,43.0079,45.005,0
INC-00361,2026-05-01T06:01:00,06:01:00,warning,degraded,Php,Php,3,43.34,64.14,68.55,45.77,22.78,44.8539,45.5687,0
INC-00362,2026-05-01T06:02:00,06:02:00,warning,degraded,Go,Go,2,59.24,31.94,140.33,110.44,29.89,43.2234,48.4288,0
INC-00363,2026-05-01T06:03:00,06:03:00,healthy,normal,,Go,2,27.61,15.62,119.77,120.39,-0.62,40.4118,44.7362,0
INC-00364,2026-05-01T06:04:00,06:04:00,healthy,normal,,Ruby,5,24.97,53.55,145.56,128.7,16.86,39.4146,44.7488,0
INC-00365,2026-05-01T06:05:00,06:05:00,warning,degraded,Node.js,Node.js,1,63.28,49.98,147.45,96.48,50.97,43.6879,43.3479,0
INC-00366,2026-05-01T06:06:00,06:06:00,healthy,normal,,Ruby,5,38.09,19.6,121.97,95.92,26.05,42.6372,43.7455,0
INC-00367,2026-05-01T06:07:00,06:07:00,healthy,normal,,Ruby,5,40.62,48.89,101.98,73.56,28.42,38.9134,41.0684,0
INC-00368,2026-05-01T06:08:00,06:08:00,healthy,normal,,Python,0,36.93,38.52,143.39,123.13,20.26,40.7773,40.5946,0
INC-00369,2026-05-01T06:09:00,06:09:00,healthy,normal,,Python,0,29.67,50.19,118.2,120.76,-2.56,41.7178,40.5662,0
INC-00370,2026-05-01T06:10:00,06:10:00,healthy,normal,,Python,0,37.95,64.52,93.82,76.75,17.06,36.6522,40.17,0
INC-00371,2026-05-01T06:11:00,06:11:00,healthy,normal,,Python,0,35.99,79.85,92.4,75.46,16.94,36.2338,39.4355,0
INC-00372,2026-05-01T06:12:00,06:12:00,healthy,normal,,Python,0,42.49,68.18,75.69,79.67,-3.99,36.6073,37.7603,0
INC-00373,2026-05-01T06:13:00,06:13:00,healthy,normal,,Php,3,41.22,35.57,104.69,92.98,11.72,37.465,39.1211,0
INC-00374,2026-05-01T06:14:00,06:14:00,healthy,normal,,Python,0,35.24,57.38,153.08,135.18,17.9,38.5788,40.1483,0
INC-00375,2026-05-01T06:15:00,06:15:00,healthy,normal,,Node.js,1,27.82,51.26,125.33,91.61,33.72,36.5528,36.6025,0
INC-00376,2026-05-01T06:16:00,06:16:00,healthy,normal,,Java,4,29.78,23.36,104.11,94.1,10.01,35.3092,35.7715,0
INC-00377,2026-05-01T06:17:00,06:17:00,failure,critical,Python,Python,0,83.6,137.96,144.15,127.99,16.15,43.5319,40.0696,1
INC-00378,2026-05-01T06:18:00,06:18:00,healthy,normal,,Java,4,32.48,87.13,95.03,75.87,19.15,41.7843,39.6247,0
INC-00379,2026-05-01T06:19:00,06:19:00,healthy,normal,,Node.js,1,37.14,50.65,122.86,134.57,-11.71,42.1645,40.3717,0
INC-00380,2026-05-01T06:20:00,06:20:00,healthy,normal,,Python,0,40.72,18.12,114.61,119.3,-4.69,44.7444,40.6486,0
INC-00381,2026-05-01T06:21:00,06:21:00,healthy,normal,,Php,3,34.59,50.61,143.37,139.76,3.61,45.7073,40.5083,0
INC-00382,2026-05-01T06:22:00,06:22:00,healthy,normal,,Go,2,35.13,25.73,72.68,63.14,9.55,36.0127,39.7723,0
INC-00383,2026-05-01T06:23:00,06:23:00,healthy,normal,,Java,4,36.15,67.27,94.49,78.53,15.97,36.7465,39.2654,0
INC-00384,2026-05-01T06:24:00,06:24:00,failure,critical,Php,Php,3,83.87,140.5,70.85,49.06,21.79,46.0921,44.1283,0
INC-00385,2026-05-01T06:25:00,06:25:00,healthy,normal,,Java,4,27.6,46.58,112.21,84.48,27.73,43.4672,44.1058,0
INC-00386,2026-05-01T06:26:00,06:26:00,recovering,recovery,,Node.js,1,35.96,43.38,156.34,154.31,2.04,43.7403,44.7238,0
INC-00387,2026-05-01T06:27:00,06:27:00,healthy,normal,,Python,0,29.44,45.76,104.84,86.69,18.15,42.6023,39.3075,0
